"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
136,1980,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63,NA,2.53,0,0,52.3,NA,"Latin America and Carib.","Cayman Islands"
136,1990,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.849,NA,2.6,0,0,75.8,NA,"Latin America and Carib.","Cayman Islands"
136,2000,50.1,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6925,NA,1.91,0,0,103.555555555556,NA,"Latin America and Carib.","Cayman Islands"
136,2010,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,"Latin America and Carib.","Cayman Islands"
140,1820,317,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994,0,0,NA,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1830,320,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993,0,0,NA,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1840,323,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993,0,0,NA,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1850,325,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1860,328,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1870,375,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1880,429,429,NA,NA,NA,NA,NA,NA,NA,167.1,NA,NA,NA,0.991,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1890,490,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1900,560,560,NA,NA,NA,NA,NA,NA,NA,167.27,1,NA,NA,0.988,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1910,640,640,NA,NA,NA,NA,NA,NA,NA,164.866,1,NA,NA,0.986,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1920,768,768,NA,NA,NA,NA,NA,NA,NA,163.573,1,NA,NA,0.983,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1930,921,921,NA,NA,NA,NA,NA,NA,NA,164,1,NA,NA,0.98,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1940,1106,1106,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.975,0,0,0,NA,NA,"Sub-Saharan Africa","Central African Republic"
140,1950,1335.05,1335.05,853.87346062,771.5770558,NA,NA,NA,NA,34.468,169.3,1,NA,NA,0.97,0,0,0,27,45.24579,"Sub-Saharan Africa","Central African Republic"
140,1960,1622.8,1622.8,881.41440608,925.3793712,2.0189122685,3.73538079,0.5,NA,38.863,170.8,4,0,NA,0.966,0.02,0,0,28.1,52.15301,"Sub-Saharan Africa","Central African Republic"
140,1970,2046.9,2046.9,816.66803613,890.5262907,1.50303964583333,2.8849011415,0.73,NA,45.758,169.9,4,0,NA,0.965,0.03,0,0,39.1,56.02855,"Sub-Saharan Africa","Central African Republic"
140,1980,2665.7,2665.7,678.50649174,736.719208,3.01863765833333,4.82981110266667,1.42,NA,48.152,NA,4,0,NA,0.964,0.01,0,0,47.6,NA,"Sub-Saharan Africa","Central African Republic"
140,1990,3487.1,3487.1,576.29603247,642.4173042,4.29664413033333,6.42638486516667,2.08,NA,44.3775,166.1,4,2.15,NA,0.963,0.02,0,0,62.9,47.91552,"Sub-Saharan Africa","Central African Republic"
140,2000,4184.77777777778,4184.77777777778,534.677064,574.835309,NA,NA,2.72,NA,45.2845,NA,16,11.34,29.2,0.962,0.02,0,0,76,NA,"Sub-Saharan Africa","Central African Republic"
140,2010,4506,4506,NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA,NA,0.963,0.02,NA,NA,NA,NA,"Sub-Saharan Africa","Central African Republic"
144,1820,1213,1213,549.8763397,549.8763397,NA,NA,NA,NA,NA,NA,1,NA,NA,0.975,0,0,NA,NA,NA,"South and South-East Asia","Sri Lanka"
144,1830,1419,1419,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.973,0,0,NA,NA,NA,"South and South-East Asia","Sri Lanka"
144,1840,1774,1774,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.963,0,0,NA,NA,NA,"South and South-East Asia","Sri Lanka"
144,1850,2217,2217,563.8249887,563.8249887,NA,NA,NA,NA,NA,NA,1,NA,NA,0.943,0,0,0,NA,NA,"South and South-East Asia","Sri Lanka"
144,1860,2502,2502,NA,NA,NA,NA,0.26,NA,NA,NA,1,NA,NA,0.928,0,0,0,NA,NA,"South and South-East Asia","Sri Lanka"
144,1870,2895.9,2895.9,787.55637008,851.3998564,3.7092358635,NA,0.26,NA,NA,162.5,1,NA,NA,0.92,0,0,0,NA,NA,"South and South-East Asia","Sri Lanka"
144,1880,3154.6,3154.6,891.87459721,830.5196955,5.6719431914,NA,0.39,NA,NA,NA,1,NA,1.6,0.92,0,0,0,NA,NA,"South and South-East Asia","Sri Lanka"
144,1890,3609,3609,1092.9152965,1045.16901,6.795253405,NA,0.62,NA,NA,NA,1,NA,2.9,0.914,0,0,0,NA,NA,"South and South-East Asia","Sri Lanka"
144,1900,4281.6,4281.6,1207.492226,1290.388548,NA,NA,0.9,NA,32.6,NA,1,NA,4.252,0.899,0,0,1,NA,NA,"South and South-East Asia","Sri Lanka"
144,1910,4906.2,4906.2,1176.9362882,1208.011997,NA,NA,1.22,NA,29.9,NA,1,NA,4.314,0.889,0,0,1,NA,NA,"South and South-East Asia","Sri Lanka"
144,1920,5483.9,5483.9,1173.7917134,1092,NA,NA,1.64,NA,32,163.885,1,NA,4.375,0.881,0,0,1,NA,NA,"South and South-East Asia","Sri Lanka"
144,1930,5890.9,5890.9,1203.5495838,1265.113019,NA,NA,2.01,NA,46.3,NA,1,NA,5.767,0.875,0,0,1,NA,NA,"South and South-East Asia","Sri Lanka"
144,1940,6647.2,6647.2,1188.6592087,1250.896642,NA,NA,2.58,NA,50.125,NA,1,NA,7.389,0.868,0,0,1,NA,NA,"South and South-East Asia","Sri Lanka"
144,1950,8576.5,8576.5,1298.4752834,1252.871163,6.231230301,8.17079706133333,3.11,NA,56.4125,NA,18,15.96,4.055,0.834,0.05,0,9,501.3,47.95246206,"South and South-East Asia","Sri Lanka"
144,1960,11134.2,11134.2,1336.825873,1295.30582,8.57272459625,11.21809714425,3.68,NA,61.604,NA,18,19.06,2.77555555555556,0.824,0.07,0,20,757.9,47.32008675,"South and South-East Asia","Sri Lanka"
144,1970,13686.8,13686.8,1557.3607851,1498.725703,3.984216461,3.909685899,5.62,NA,66.07,NA,19,20.37,6.64,0.773,0.08,0,42,877.1,37.51080355,"South and South-East Asia","Sri Lanka"
144,1980,16102.7,16102.7,2118.148047,1829.838928,6.4779422045,8.027615048,5.52,NA,69.0235,165.8,17,5.32,9.798,0.774,0.06,0,50,1046.4,43.55928943,"South and South-East Asia","Sri Lanka"
144,1990,18324.5,18324.5,2909.9434087,2423.772306,7.5969545232,10.3383833185714,6.31,NA,69.559,169.4,16,15.76,19.76,0.772,0.06,0,45,1629.8,40.10598,"South and South-East Asia","Sri Lanka"
144,2000,20292.1111111111,20292.1111111111,4139.5967149,3578.78931,13.28044077,13.28044077,6.94,NA,73.3325,172.1,16,23.21,4.40857142857143,0.771,0.15,0.01,138,3020.44444444444,45.95,"South and South-East Asia","Sri Lanka"
144,2010,20410,20410,5360.162536,5360.162536,NA,NA,7.42,NA,NA,NA,NA,NA,NA,0.742,0.15,NA,NA,NA,NA,"South and South-East Asia","Sri Lanka"
148,1820,1744,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0,0,NA,NA,NA,"Sub-Saharan Africa","Chad"
148,1830,1797,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957,0,0,NA,NA,NA,"Sub-Saharan Africa","Chad"
148,1840,1850,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954,0,0,NA,NA,NA,"Sub-Saharan Africa","Chad"
148,1850,1902,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951,0,0,0,NA,50.6145757,"Sub-Saharan Africa","Chad"
148,1860,1955,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1870,2008,2008,NA,NA,NA,NA,NA,NA,NA,169.793,NA,NA,NA,0.944,0,0,0,NA,48.14933,"Sub-Saharan Africa","Chad"
148,1880,2061,2061,NA,NA,NA,NA,NA,NA,NA,168.969,NA,NA,NA,0.94,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1890,2113,2113,NA,NA,NA,NA,NA,NA,NA,169.6,NA,NA,NA,0.936,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1900,2166,2166,NA,NA,NA,NA,NA,NA,NA,165.8,1,NA,NA,0.931,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1910,2219,2219,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.927,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1920,2271,2271,NA,NA,NA,NA,NA,NA,NA,169.379,1,NA,NA,0.922,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1930,2324,2324,NA,NA,NA,NA,NA,NA,NA,170.61,1,NA,NA,0.916,0,0,0,NA,44.02,"Sub-Saharan Africa","Chad"
148,1940,2377,2377,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.911,0,0,0,NA,NA,"Sub-Saharan Africa","Chad"
148,1950,2609.55,2609.55,524.31403626,475.5022397,NA,NA,NA,NA,36.7135,173.69,1,NA,NA,0.904,0,0,0,17,40.15956,"Sub-Saharan Africa","Chad"
148,1960,3324.7,3324.7,538.5752049,568.648159,4.3665011645,9.55358801,0.26,NA,39.427,174.3,2,6.09,NA,0.878,0.01,0,0,26.6,34.51330517,"Sub-Saharan Africa","Chad"
148,1970,4110.1,4110.1,482.03857141,512.9803892,2.241654281,4.70747399,1.22,NA,43.2485,173.8,2,0,NA,0.878,0.01,0,0,45.5,50.29534,"Sub-Saharan Africa","Chad"
148,1980,5070.9,5070.9,404.0165317,340.7489534,5.191165962,13.087106967,2.05,NA,45.8155,173.3,11,0,NA,0.877,0.01,0,0,48.4,52.65893,"Sub-Saharan Africa","Chad"
148,1990,6727.9,6727.9,449.30998092,434.3128741,8.7550921902,15.8725425436,2.99,NA,46.483,NA,4,0,NA,0.876,0.01,0,0,27.7,NA,"Sub-Saharan Africa","Chad"
148,2000,9049.88888888889,9049.88888888889,628.335332377778,448.9671301,NA,NA,4.21,NA,47.843,167.5,9,9.17,17.4,0.874,0,0,0,58,NA,"Sub-Saharan Africa","Chad"
148,2010,11506,11506,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,0.869,0,NA,NA,NA,NA,"Sub-Saharan Africa","Chad"
152,1820,870.4,870.4,604.5471951,604.5471951,NA,NA,NA,NA,NA,NA,6,0,NA,0.985,0,0,NA,NA,47.1,"Latin America and Carib.","Chile"
152,1830,1061.1,1061.1,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,0.983,0,0,NA,NA,NA,"Latin America and Carib.","Chile"
152,1840,1282.5,1282.5,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,0.981,0,0.01,NA,NA,NA,"Latin America and Carib.","Chile"
152,1850,1520.4,1520.4,909.5045605,909.5045605,NA,NA,NA,NA,NA,NA,6,0,NA,0.976,0,0.02,26,NA,63.61,"Latin America and Carib.","Chile"
152,1860,1785.6,1785.6,1081.606657,1081.606657,NA,NA,NA,NA,NA,NA,11,0,NA,0.971,0,0.03,49,NA,NA,"Latin America and Carib.","Chile"
152,1870,2085.7,2085.7,1376.4055316,1290.251216,NA,NA,0.94,20.3,NA,NA,11,0.19,NA,0.968,0,0.03,59,NA,59.4,"Latin America and Carib.","Chile"
152,1880,2417.5,2417.5,1841.6630112,1740.16481,NA,NA,1.05,21.7,NA,NA,14,0.11,NA,0.964,0,0.03,71,NA,NA,"Latin America and Carib.","Chile"
152,1890,2765.7,2765.7,2118.1717365,1966.447073,NA,NA,1.57,34.6,NA,NA,16,0.06,NA,0.962,0,0.02,56,167.6,55.13147801,"Latin America and Carib.","Chile"
152,1900,3118.7,3118.7,2377.8564047,2194.033028,NA,NA,1.73,36,30.5,NA,14,1.78,NA,0.96,0.08,0.02,49,546.3,NA,"Latin America and Carib.","Chile"
152,1910,3492.7,3492.7,2795.3543163,3000.107609,NA,NA,2.04,40.7,31.3666666666667,NA,14,0,NA,0.956,0.23,0.03,101,934.3,55.23212921,"Latin America and Carib.","Chile"
152,1920,3951,3951,2906.0550457,2768.184623,NA,NA,2.89,52.6,33.2,NA,14,1.98,NA,0.954,0.2,0.06,220,960.5,NA,"Latin America and Carib.","Chile"
152,1930,4597.9,4597.9,2693.2816091,2858.763916,9.6883223775,16.1018356533333,3.89,60.8,37.6,NA,9,0,NA,0.951,0.25,0.11,468,1215.9,64.1,"Latin America and Carib.","Chile"
152,1940,5505.5,5505.5,3380.6203272,3236.214804,11.2713333237143,19.3807424142857,4.75,73.5,43.3,NA,13,4.45,NA,0.944,0.29,0.15,752,1576.5,NA,"Latin America and Carib.","Chile"
152,1950,6712.6,6712.6,3994.3137685,3669.741798,13.8208385133333,22.6687349133333,5.2,79,55.502,169.64,13,5.06,4.308,0.935,0.38,0.13,812,3025.6,35.79117758,"Latin America and Carib.","Chile"
152,1960,8408,8408,4733.4882515,4270.277231,14.00218,22.864773425,5.75,80.3,59.343,NA,16,11.55,3.764,0.922,0.48,0.16,1186,4885.9,70.80186219,"Latin America and Carib.","Chile"
152,1970,10156.8,10156.8,4995.8688881,5231.429389,15.8568209,43.60625748,6.45,89.6,65.402,NA,17,19.78,2.952,0.913,0.7,0.16,1561,7073.5,47.44265897,"Latin America and Carib.","Chile"
152,1980,11980.4,11980.4,5426.9437919,5680.414863,10.518119705,16.967796915,7.8,87,71.764,173.1,4,0,3.026,0.906,0.67,0.19,2107,6683.4,54.71,"Latin America and Carib.","Chile"
152,1990,14082.9,14082.9,8493.5046222,6400.944474,NA,NA,8.96,91.9,74.893,174.4,19,24.23,2.944,0.915,0.73,0.18,2324,12377.7,54.7,"Latin America and Carib.","Chile"
152,2000,15822.6666666667,15822.6666666667,11806.881947,10198.92856,25.66671649,33.81988291,9.95,95.9,77.627,175,20,23.15,5.188,0.923,1.05,0.07,1145,17185,55.171098,"Latin America and Carib.","Chile"
152,2010,17135,17135,13883.18456,13883.18456,NA,NA,10.36,97,NA,NA,NA,NA,NA,0.922,0.96,NA,NA,NA,52.85,"Latin America and Carib.","Chile"
156,1820,373980.1,373980.1,600,600,3.16940069966667,NA,NA,NA,NA,165.8,5,0,NA,0.881,0,0,NA,NA,44.85,"East Asia","China"
156,1830,410348.1,410348.1,NA,NA,2.753623705,NA,NA,NA,NA,165.8,5,0,NA,0.871,0,0,NA,NA,NA,"East Asia","China"
156,1840,412000,412000,NA,NA,2.54728401171429,NA,NA,NA,NA,166.2,5,0,NA,0.868,0,0,NA,NA,NA,"East Asia","China"
156,1850,395993.8,395993.8,600,600,1.88689913771429,NA,0.8,NA,NA,166.2,5,0,NA,0.866,0,0,162,NA,32.798795,"East Asia","China"
156,1860,368368.8,368368.8,NA,NA,NA,NA,0.8,NA,NA,165.7,5,0,NA,0.874,0,0,147,NA,NA,"East Asia","China"
156,1870,362477.4,362477.4,530,530,2.8817053391,NA,1.01,24.8,NA,165.8,5,0,NA,0.891,0,0,138,NA,40.88247,"East Asia","China"
156,1880,373368.3,373368.3,NA,NA,3.845906325,NA,1.06,25.9,NA,165.3,5,0,NA,0.892,0,0,140,NA,NA,"East Asia","China"
156,1890,388979.6,388979.6,540.4710526,540.4710526,4.621395532,NA,1.11,27.3,NA,164,5,0,NA,0.891,0,0,142,26,30.56169,"East Asia","China"
156,1900,410244.4,410244.4,545.385,545.385,4.5152569378,NA,1.16,28.7,NA,164,5,0,NA,0.887,0,0,148,2864.5,NA,"East Asia","China"
156,1910,444607,444607,552.296747,NA,3.9633928102,NA,1.21,30.1,NA,164.7,5,0,NA,0.884,0.01,0,357,4952.2,38.8579,"East Asia","China"
156,1920,479600.5,479600.5,562.4978195,NA,2.9390711939,NA,1.26,31.6,NA,164.2,6,0,NA,0.874,0.02,0,458,8521,NA,"East Asia","China"
156,1930,503385.9,503385.9,569.773139111111,567.6216769,3.1142343985,NA,1.31,32.2,33.6666666666667,166.5,6,0,NA,0.874,0.02,0,581,14027.8,44.01,"East Asia","China"
156,1940,531267.2,531267.2,NA,NA,NA,1.686305218,1.46,35.2,39,167.4,6,0,NA,0.871,0.05,0,1089,19135.7,NA,"East Asia","China"
156,1950,603667.3,603667.3,579.11657797,448.0217258,5.45793461425,NA,1.69,38.8,44.797,169.2,3,0,NA,0.872,0.04,0,1070,68628.8,32.24,"East Asia","China"
156,1960,714953,714953,654.32989337,662.1404051,11.3932587293333,NA,2.46,49.9,51.696,170,3,0,NA,0.843,0.34,0.01,8261,139784.1,30.5,"East Asia","China"
156,1970,901944.5,901944.5,868.00264519,778.3518572,18.474715663,NA,3.52,68.2,65.4315,170,3,0,NA,0.833,0.26,0.01,7327,304946.5,27.9,"East Asia","China"
156,1980,1045763.5,1045763.5,1452.8340116,1061.052653,25.545028395,NA,4.63,68.6,68.313,171.5,4,0,NA,0.815,0.42,0.01,11981,515034.7,29.51371107,"East Asia","China"
156,1990,1196836,1196836,2572.1022631,1870.930289,22.2642873688889,NA,5.6,77.3,70.4055,NA,4,0,NA,0.769,0.58,0.02,17194,805060.6,33.85619517,"East Asia","China"
156,2000,1295197.88888889,1295197.88888889,5330.7436268,3420.865722,NA,NA,6.88,85.4,73.924,NA,4,0,1.58571428571429,0.77,0.73,0.02,21393,1366145.22222222,44.43417,"East Asia","China"
156,2010,1330585,1330585,8031.944674,8031.944674,NA,NA,7.69,88.4,NA,NA,NA,NA,NA,0.773,0.74,NA,NA,NA,47.79999924,"East Asia","China"
158,1820,2000,2000,606.4242105,606.4242105,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,0,0,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1830,2056,2056,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,0,0,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1840,2127,2127,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,0,0,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1850,2200,2200,NA,NA,NA,NA,NA,NA,NA,163.855,5,NA,NA,NA,0,NA,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1860,2273,2273,NA,NA,NA,NA,NA,NA,NA,163.86,5,NA,NA,NA,0,NA,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1870,2345,2345,606.5417574,606.5417574,NA,NA,NA,NA,NA,163.36,5,NA,NA,NA,0,NA,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1880,2423,2423,NA,NA,NA,NA,NA,NA,NA,162.898,5,NA,NA,NA,0,NA,NA,NA,NA,"East Asia","Taiwan, Province Of China"
158,1890,2649.66666666667,2649.66666666667,NA,NA,NA,NA,NA,NA,NA,163.92,5,NA,NA,NA,0,NA,NA,17,NA,"East Asia","Taiwan, Province Of China"
158,1900,3043.5,3043.5,720.455817144444,NA,NA,NA,NA,NA,NA,164.54,1,NA,NA,NA,0.01,NA,NA,75.4,NA,"East Asia","Taiwan, Province Of China"
158,1910,3508.7,3508.7,852.17979061,844.4435255,NA,NA,NA,NA,NA,166.05,1,NA,NA,NA,0.05,NA,NA,356.4,NA,"East Asia","Taiwan, Province Of China"
158,1920,4040.1,4040.1,1142.11653331,948.8017992,NA,NA,0.53,NA,NA,166.85,1,NA,NA,NA,0.22,NA,NA,1085.2,NA,"East Asia","Taiwan, Province Of China"
158,1930,5118.8,5118.8,1328.4454708,1267.869158,NA,NA,1.54,NA,NA,167.5,1,NA,NA,NA,0.25,NA,NA,1293.9,32.97,"East Asia","Taiwan, Province Of China"
158,1940,6320.3,6320.3,1250.117721,1250.117721,NA,NA,2.43,NA,NA,166.8,1,NA,NA,NA,0.36,NA,NA,1388.2,NA,"East Asia","Taiwan, Province Of China"
158,1950,8870.2,8870.2,1139.15757056,915.7725322,9.48373123666667,17.1192482241111,4.18,NA,NA,168.7,3,0,NA,NA,0.13,NA,NA,1957,35.04689,"East Asia","Taiwan, Province Of China"
158,1960,12557.9,12557.9,1775.0654399,1353.190314,13.3535560305714,16.7041229342857,4.81,NA,NA,169.7,3,0,NA,NA,0.29,NA,NA,4924.1,34.19985978,"East Asia","Taiwan, Province Of China"
158,1970,15955.5,15955.5,3671.4340973,2537.021745,18.49526385,18.95764544,5.88,NA,NA,170.5,3,0,NA,NA,0.54,NA,NA,12987.6,30.88638743,"East Asia","Taiwan, Province Of China"
158,1980,18957,18957,7011.1860488,5259.894311,NA,NA,7.24,NA,NA,NA,4,0,7.61,NA,1.26,NA,NA,24045.3,29.1797534,"East Asia","Taiwan, Province Of China"
158,1990,21072.4,21072.4,12961.0658593,9938.379933,NA,NA,8.31,NA,NA,NA,10,5.17,7.612,NA,1.67,NA,NA,45813.4,32.00714767,"East Asia","Taiwan, Province Of China"
158,2000,22594.2222222222,22594.2222222222,18980.273165,16627.60736,37.6633224333333,50.4860846033333,9.62,NA,NA,NA,20,29.38,4.275,NA,2.56,NA,NA,65877.7777777778,32.77639017,"East Asia","Taiwan, Province Of China"
158,2010,23562,23562,23291.9096,23291.9096,NA,NA,10.92,NA,NA,NA,NA,NA,3.23,NA,2.62,NA,NA,NA,NA,"East Asia","Taiwan, Province Of China"
170,1820,1206,1206,533.0265278,533.0265278,NA,NA,NA,NA,NA,NA,NA,0,NA,0.945,0,0,NA,NA,NA,"Latin America and Carib.","Colombia"
170,1830,1434,1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.941,0,0,NA,NA,NA,"Latin America and Carib.","Colombia"
170,1840,1721,1721,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,0.937,0,0,NA,NA,NA,"Latin America and Carib.","Colombia"
170,1850,2065,2065,491.6338167,491.6338167,NA,NA,NA,NA,NA,NA,13,0,NA,0.933,0,0,0,NA,NA,"Latin America and Carib.","Colombia"
170,1860,2229,2229,572.7281811,572.7281811,NA,NA,NA,NA,NA,NA,11,0,NA,0.931,0,0,0,NA,NA,"Latin America and Carib.","Colombia"
170,1870,2392,2392,691.41771008,676.0030552,NA,NA,NA,NA,NA,161.085,19,0,NA,0.929,0,0,0,NA,58.94312,"Latin America and Carib.","Colombia"
170,1880,2881,2881,722.3839283,710.5739407,NA,NA,0.9,NA,NA,162.08,19,0,NA,0.923,0,0,1,NA,NA,"Latin America and Carib.","Colombia"
170,1890,3369,3369,701.69251486,717.6256774,NA,NA,1.02,NA,NA,161.855,8,0,NA,0.918,0,0,1,NA,42.43406,"Latin America and Carib.","Colombia"
170,1900,4384.8,4384.8,689.72427914,682.5410517,NA,NA,1.29,NA,29,161.83,11,0,NA,0.913,0,0,1,NA,NA,"Latin America and Carib.","Colombia"
170,1910,5428.6,5428.6,882.17852786,779.0332571,NA,NA,1.61,NA,31.495,163.545,6,0,NA,0.907,0,0,1,NA,52.94209,"Latin America and Carib.","Colombia"
170,1920,6989.7,6989.7,1282.089482,1070.51542,NA,NA,2.32,NA,32,164.655,6,3.26,NA,0.901,0,0,1,161,NA,"Latin America and Carib.","Colombia"
170,1930,8365.9,8365.9,1645.4501752,1474.041255,4.103427442,10.47081485,2.8,NA,35.3006,165.465,16,6.12,NA,0.893,0.02,0,6,489.9,54.07,"Latin America and Carib.","Colombia"
170,1940,10361.1,10361.1,1937.4093256,1895.137308,5.125359167,10.25071833,3.18,NA,39.9272,167.05,16,0.02,15.9,0.89,0.12,0,21,1219.1,NA,"Latin America and Carib.","Colombia"
170,1950,13432.8,13432.8,2317.1851895,2152.841293,7.213231537,6.573348094,3.39,NA,52.905,167.8,6,1.68,33.9457142857143,0.884,0.17,0,39,3083.9,46.13254,"Latin America and Carib.","Colombia"
170,1960,18387.8,18387.8,2697.5846168,2496.814494,NA,NA,3.79,NA,59.006,168.5,18,4.32,24.372,0.877,0.28,0.01,86,6076.3,64.52617961,"Latin America and Carib.","Colombia"
170,1970,23816.2,23816.2,3610.6743282,3094.216436,NA,NA,4.36,NA,62.8685,168.9,18,11.39,20.8433333333333,0.868,0.33,0,104,9303.1,51.93791923,"Latin America and Carib.","Colombia"
170,1980,29439.3,29439.3,4379.8400066,4257.256581,9.347743914,16.2400398675,4.91,NA,67.421,170.6,19,9.88,46.5357142857143,0.862,0.4,0,91,13054.8,54.52412735,"Latin America and Carib.","Colombia"
170,1990,36050.3,36050.3,5244.5447811,4825.742634,15.54650392,16.59966579,5.98,NA,69.4845,NA,19,9.7,71.755,0.863,0.47,0,126,16751.1,49.75765348,"Latin America and Carib.","Colombia"
170,2000,42437.5555555556,42437.5555555556,6045.0885,5375.205431,NA,NA,6.96,NA,72.283,172.2,18,16.45,53.09,0.864,0.39,0,150,16029.1111111111,57.4,"Latin America and Carib.","Colombia"
170,2010,46300,46300,7062.504707,7062.504707,NA,NA,7.6,NA,NA,NA,NA,NA,NA,0.875,0.38,NA,NA,NA,55.345675,"Latin America and Carib.","Colombia"
174,1820,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877,0,0,NA,NA,NA,"Sub-Saharan Africa","Comoros"
174,1830,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869,0,0,NA,NA,NA,"Sub-Saharan Africa","Comoros"
174,1840,73,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859,0,0,NA,NA,NA,"Sub-Saharan Africa","Comoros"
174,1850,78,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1860,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1870,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1880,96,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1890,103,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1900,111,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1910,119,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1920,127,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
174,1930,136,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743,0,0,0,NA,NA,"Sub-Saharan Africa","Comoros"
