"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
24,1960,5072.6,5072.6,1522.1220622,1252.984985,NA,NA,0.12,1.7,35.0055,165.494189930288,1,NA,8.45658536585366,0.853,0.03,0,5,348.2,48.3005890849709,"Sub-Saharan Africa","Angola"
24,1970,5999.9,5999.9,1359.38346824,1767.68839,NA,NA,0.3,5.4,38.894,165.094194614984,1,NA,11.3561063593202,0.851,0.16,0,10,1171.2,48.1138330718301,"Sub-Saharan Africa","Angola"
24,1980,7471.4,7471.4,828.47137158,961.4300883,NA,NA,0.96,18.7,40.767,164.695166078347,4,0,15.2497900825216,0.851,0.18,0,13,1374.4,47.9277991577176,"Sub-Saharan Africa","Angola"
24,1990,9285.4,9285.4,722.77116456,868.0653906,NA,NA,1.91,36.9,42.348,164.297101983696,4,0,20.4785064706718,0.851,0.12,0,29,1732.1,47.7424845506108,"Sub-Saharan Africa","Angola"
24,2000,11402.1111111111,11402.1111111111,1089.83143567,736.4002932,NA,NA,2.39,46.5,48.434,163.9,8,0,27.5,0.852,0.13,0,31,3623.77777777778,47.5578864692826,"Sub-Saharan Africa","Angola"
24,2010,18993,18993,1600.006172,1600.006172,NA,NA,2.98,59.5,54.4467568471926,163.461661562519,NA,NA,30.2548626291882,0.845,0.14,NA,Inf,8636.88242868653,47.3740021432595,"Sub-Saharan Africa","Angola"
28,1820,30,30,NA,NA,20.1263278301344,1.43449413006885,NA,NA,23.4505891530333,NA,NA,NA,0.00145307688943579,0.704,0,0,NA,0.000542699589459854,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1830,33,33,NA,NA,19.8348593904254,1.78341047643755,NA,NA,25.199422297187,NA,NA,NA,0.00237607424119639,0.671,0,0,NA,0.00112799941005646,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1840,37,37,NA,NA,19.5476119816002,2.21719480114887,NA,NA,27.0786750801024,NA,NA,NA,0.00388536136024375,0.656,0,0,NA,0.002344543268135,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1850,38,38,NA,NA,19.2645244749075,2.75648979928694,NA,NA,29.0980735766951,NA,NA,NA,0.00635335068153176,0.663,0,0,0,0.0048731258962999,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1860,37,37,NA,NA,18.9855366268596,3.42695915110202,NA,NA,31.2680691861813,NA,NA,NA,0.0103890117649154,0.696,0,0,0,0.0101287770304529,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1870,35,35,NA,NA,18.7105890664118,4.26050879142013,NA,NA,33.5998927233059,NA,NA,NA,0.0169881328548874,0.727,0,0,0,0.0210526315789474,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1880,35,35,NA,NA,18.4396232823279,5.29680523210526,NA,NA,36.1056125434377,NA,NA,NA,0.0277790288841448,0.75,0,0,0,0.0437578293081525,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1890,37,37,NA,NA,18.1725816107282,6.58516319068687,NA,NA,38.7981970023558,NA,NA,NA,0.0454243236933564,0.759,0,0,0,0.090950512223667,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1900,36,36,NA,NA,17.9094072228187,8.18689235260813,NA,NA,41.6915815739901,NA,NA,NA,0.0742779451219951,0.782,0,0,0,0.189040356995182,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1910,36,36,NA,NA,17.6500441127966,10.1782149435544,NA,NA,44.8007409734821,NA,NA,NA,0.121459444697314,0.805,0,0,0,0.392919794503001,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1920,31,31,NA,NA,17.3944370859326,12.6538929517244,NA,NA,48.1417666588403,NA,NA,NA,0.198610727342421,0.849,0,0,0,0.816682571733692,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1930,32,32,NA,NA,17.1425317468245,15.7317376103459,NA,NA,51.7319501122995,NA,NA,NA,0.324768659314955,0.862,0,0,0,1.69747218721113,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1940,37,37,NA,NA,16.8942744878213,19.5582157352649,NA,NA,55.5898723324066,NA,NA,NA,0.53106236246437,0.86,0,0,0,3.52819066560774,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1950,46,46,NA,NA,16.6496124776156,24.3154197089835,NA,NA,59.7355,NA,NA,NA,0.868394239213622,0.851,0,0,0,7.33333333333333,NA,"Latin America and Carib.","Antigua And Barbuda"
28,1960,55,55,NA,NA,16.40849365,30.229732795,NA,NA,64.1055,NA,NA,NA,1.42,0.854,0.18,0,0,100.2,NA,"Latin America and Carib.","Antigua And Barbuda"
